Nof commentators,Average Comments/commentators,Average length of comment (in words),Median length of comment (in words),Nof comments positive,Nof comments neutral,Nof comments negative,Tendency to positive comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to positive comments,Tendency to neutral comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to neutral comments,Tendency to negative comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to negative comments
696,1.2658045977011494,156.11237230419977,119,66,273,542,0.014611097649624424,1627,0.2109280348921735,24039,0.21279379694693482,15604
Text,Sentiment,main reaction amount,reaction amount,reactions,author
Nun da es letztes mal bei der Abstimmung für die Abschaffung der Heiratsstrafe hiess dass im Gesetz die Heirat zwischen Mann und Frau festgesetzt werde und nur deswegen das ganze abgelehnt wurde werde ich diesmal nur JA stimmen unter der Bedingung dass die Heiratsstrafe abgeschafft wird PUNKT.,['neutral'],jetzt bewerten,0,0
@Chäshüsli die Heiratsstrafe ist mir egal. Wir zahlen gerne ein paar hundert Franken mehr. Aber leider dürfen wir das ja nicht.,['neutral'],LOVE IT,6,8
Von mir aus kann jeder mit jedem heiraten. Aber dann soll doch bitte endlich auch die Heiratsstrafe abgeschafft werden das ist schliesslich auch diskriminierung.,['negative'],jetzt bewerten,0,0
@Reptil Es ist eigentlich keine Strafe damit zahlst Du etwas an den Vorteilen welche durch einen dauerhafte Verbindung entstehen an die Allgemeinheit zurück. Die Ungerechtigkeit besteht eigentlich darin dass Paare die nicht heiratenVorteile haben.,['neutral'],QUATSCH,12,17
@Reptil Informier dich mal über die so oft erwähnte Heiratsstrafe. Extrem wenige Paar sind eigentlich davon wirklich betroffen und als Ehepaar hat man auch einige Vorteile. Bevor man hier etwas klickt bitte wirklich informieren.,['neutral'],QUATSCH,7,12
Die Probleme kommen immer dan wenn Ausnahmen keine Lösungen finden. Da kommt der Fluch vom Gesetz das wiederum nur selten auf dem Recht basiert. Recht haben  heisst nicht um sonst dennoch kein Recht zu bekommen.,['neutral'],jetzt bewerten,0,0
Von mir aus kann jeder jeden heiraten allerdings bin ich dagegen dass gleichgeschlechtliche Paare Kinder haben dürfen egal wo sie diese „herzaubern“!,['neutral'],jetzt bewerten,0,0
"@TjaJa - dann bist du aber bestimmt auch dagegen dass sich unterschiedlich-geschlechtliche Paare ein Kind durch künstliche Befruchtung ""herzaubern""? Oder ist dies in Ordnung für dich?",['neutral'],LOVE IT,21,45
@TjaJa Wieso sind sie dagegen das gleichgeschlechtliche Paare Kinder haben dürfen? Die können doch auch gute Eltern sein. Viel mehr noch als gewisse tatsächliche Eltern. Ich wäre daher eher dafür dass es für werdende Eltern eine Prüfung gäbe und es verboten würde ohne diese Kinder zu bekommen.,['neutral'],LOVE IT,15,34
@Tom - Bern Tom Sie haben recht ich bin tatsächlich gegen künstliche Befruchtung! Ich bin einfach dagegen der Natur ins Handwerk zu pfuschen! Ich konnte selbst lange keine Kinder bekommen allerdings wäre für mich keine künstliche Befruchtung in Frage gekommen! Nach langen Jahren des Wartens klappte es schliesslich auf natürlichem Weg!,['neutral'],QUATSCH,5,8
eingetragene Partnerschaft... aber dann doch nicht gleiche Rechte. Nur wenn es um die Steuern geht ist man plötzlich gleich berechtigt. So sicher nicht!,['negative'],jetzt bewerten,0,0
Alle argumentieren mit den Kindern. Fakt ist dass die Hälfte von allen Ehen geschieden wird und jeder 6. Haushalt alleinerziehend ist. Das ist sehr hoch - bevor ihr mit Kindern in gleichgeschlechtlichen Ehen argumentiert kehrt doch einmal zuerst vor den eigenen Tür. Die Hürde für Kinder eine gleichgeschlechtlichen „Ehe“ ist enorm gross und fast unmöglich. Das muss sehr gut überlegt sein und die Richtlinien sind extrem streng. Wenn diese Regeln für alle gelten würden wäre den Kindern am meisten geholfen. Sie hätten Eltern die aus tiefster Überzeugung Kinder wollen - egal ob das Mann und Frau oder gleichgeschlechtlich ist.,['neutral'],jetzt bewerten,0,0
@Think of our children Solche Kommentare sollten mehr Aufmerksamkeit erhalten. Vielen Dank!,['positive'],LOVE IT,17,20
Es sind einmal mehr die weltfremden sektiererischen Parteien wie EDU EVP etc. die vehemment dagegen sind. ICF konnte man in einer DOK Serie erleben. Nach aussen geben sie sich modern ködern die Jugendlichen mit Lässigkeit und viel Lärm sprich Musik und Lichtspektakel. Im Kern sind sie diskriminierend und stockkonservativ. Menschen werden ausgegrenzt. Das sagt doch schon alles.,['negative'],LOVE IT,1 Leserin),1
@Freikirchen guter Kommentar ja die negative und diskriminierende Seite vom ICF habe ich selbst miterlebt als damalige Lebenspartnerin von meiner Ex Freundin die im ICF war sogar auch noch aktiv. Sie haben Sie verunsichert und unter Druck gesetzt und meine Ex Freundin haben sie vor die Wahl gestellt die Beziehung zu mir oder das ICF. Ich bin heute noch stolz auch wenn wir schon viele Jahre nicht mehr zusammen sind das Sie sich für michfür uns und die Liebe entschieden hat!!!,['negative'],LOVE IT,12,18
Wie würde Ehe für Alle von der Steuerbehörde gehandhabt? Sprich Ehestrafe?,['neutral'],jetzt bewerten,0,0
@Tio Mark Zivilstand ist Ehe sprich er wird wie die Ehe behandelt. Ja ich und mein Mann dürfen dann mehr Steuern zahlen und das wäre es uns wert. Ihr müsst halt etwas weniger SVP und FDP stimmen dann gehen die Steuern automatisch runter wenn diese Lobbyisten Verräter nicht mehr bestimmen.,['negative'],SMART,1 Leserin),2
gruselig das ganze!,['negative'],jetzt bewerten,0,0
@n2b - gruselig? Stimmt ich finde es auch gruselig dass man im 21ten Jahrhundert überhaupt darüber diskutiert.,['negative'],GENAU,24,41
@n2b den Menschen im Mittelalter war es auch sehr Unbehagen wenn sie einer sogenannten Hexe begegnet sind. Stellen sie sich vor wie das war als die Kirche verkündete das die Erde rund sei.,['neutral'],LOVE IT,12,18
Traurig genug dass man darüber diskutieren muss..... gleiches recht für alle ganz einfach.,['negative'],jetzt bewerten,0,0
@Snuff89 Ja gleiches Recht für alle. Aber kann das wirklich über die Ehe gelöst werden? Müssen dann nicht alle Menschen verheiratet sein damit für alle das gleiche Recht gilt? Ich glaube nicht. Denn das Eherecht gilt für Unverheiratete ja nicht. Gleiches Recht für alle gibt es also nur wenn die Ehe abgeschafft wird.,['neutral'],QUATSCH,26,37
@Nick Erchen Bruh es geht um das dass man sich dazu entscheiden kann dass man die Wahl hat oder willst du in einer Welt leben in der bei dir alles gleich sein muss wie bei den andern?,['negative'],jetzt bewerten,0,0
Finde gut wenn die Paare heiraten können aber Leihmutterschaften gehören komplett verboten. Adoption muss in diesem Fall reichen gibt genug Kinder.,['positive'],jetzt bewerten,0,0
@Grosses Aber dein Aber ist kein Aber weil Leihmutterschaften in der Schweiz sowieso verboten sind. Daran ändert sich mit der Ehe für alle gar nichts.,['neutral'],GENAU,24,39
@Fail Schon mal was vom Ausland gehört? Diese Kinder kann man hier trotzdem grossziehen also! Dann so Leihmutterschaft gehört komplett verboten weltweit.,['negative'],GENAU,6,8
Die Gegner behaupten die Ehe sei eine natürliche Lebensgemeinschaft. Kann ich keineswegs unterschreiben. Die Ehe ist eine rein juristische Angelegenheit und nichts Natürliches.,['neutral'],jetzt bewerten,0,0
@Alfi Viefels - für Sie vielleicht. Wieviele Male sind Sie schon geschieden?,['neutral'],QUATSCH,10,21
"@Alfi Viefels hmm die ""Ehe"" ja aber das Zeugen von Kindern ist eben ""natürlich"" nur zwischen Mann und Frau möglich!",['neutral'],GENAU,15,26
@raymond w Ja klar. Aber das Zeugen von Kindern ist ja nicht Ehe. Ehe ist ein von Menschen gemachtes juristisches Konstrukt welches die Gegner mit dem Zeugen von Kindern gleichsetzen. Und das geht ja wirklich gar nicht.,['neutral'],LOVE IT,9,14
@raymond w und was hat die Ehe mit dem natürlichen zeugen von Kindern zu tun?,['neutral'],GENAU,8,12
@Wohl kaum Ich habe nie geheiratet (weil ich schon immer gegen die Ehe war) und bin deshalb auch nie geschieden worden.,['neutral'],GENAU,4,7
"Es geht den Gegnern der ""Ehe für alle"" vorallem um Ausgrenzung. Diese geht über die formale Ablehnung hinaus Solches geht nicht.",['neutral'],jetzt bewerten,0,0
@ça plane pour moi Ja beleidigen ist immer ein gutes Argument! Die Ehe ist ein privatrechtliche Sozialversicherung für Menschen die zusammen ein Kind zeugen. Deshalb war sie bislang beschränkt auf Mann und Frau und ebenso auf zwei Personen. Ganz einfach und logisch. Wenn man dieses Kriterium abschaffen will dann soll man aber konsequent sein und ALLE Ehehindernisse abschaffen nicht nur ein eher willkürlich ausgewähltes.,['neutral'],QUATSCH,10,15
"@Unlogisch - was du sagst ist wirklich unlogisch. Für dich ist es also keine Ehe wenn Mann und Frau verheiratet sind aber kein Kind zusammen haben. Und anhand deiner Beschreibung ""...privatrechtliche Sozialversicherung ... zusammen ein Kind zeugen"" - warum sollte dies auf zwei Personen begrenzt sein? Eine Frau kann doch auch von 2 Männern (oder mehr) ein Kind haben. Genauso wie ein Mann mit mehr als 1 Frau ein Kind haben kann.",['negative'],GENAU,6,7
Gleichberechtigung für alle Menschen ist nur möglich wenn die Ehe gänzlich abgeschafft wird.,['neutral'],jetzt bewerten,0,0
2020 heirateten 34940 heterosexuelle Paare. Gleichzeitig gab es 645 Eintragungen von Partnerschaften dies entspricht 1.8% aller formalen Verbindungen zweier Menschen. Ich bin nicht grundsätzlich gegen eine Ehe für alle - jeder soll nach seiner Façon glücklich werden. Allerdings frage ich mich zwei Dinge erstens bei einer Scheidungsrate von 40% ist die Ehe oder eine eheähnliche Verbindung eigentlich ein Commitment füreinander oder ein kaufbarer Lebensstil nebeneinander? Zweitens müssen wir für jede Minderheit ein Gesetz schaffen oder wäre es nicht besser endlich mal Ordnung für die Mehrheit zu schaffen beispielsweise für die Individualbesteuerung von Ehepaaren?,['neutral'],jetzt bewerten,0,0
@Claude L. Perfektion ist der Feind des Guten. Ehe für Alle ist eine rechtlich eher einfache Angelegenheit und hilft einer signifikanten (!) Minderheit. Ehe abschaffen ist ein interessantes Konzept aber auch ein riesen Projekt mit wenig Chancen. Jetzt nicht verzetteln morgen ist auch noch ein Tag!,['neutral'],GENAU,22,36
@Claude L. .. also mehr Steuern und weniger Rente... das ist das Los der verheirateten welche notabene in einer Zeit heiraten mussten in der das Konkubinat noch verboten war,['neutral'],GENAU,7,8
Erstaunlich wie die Gegner der Ehe für Alle sich selbst an's Messer liefern. Ich kann mir beim besten willen nicht vorstellen dass sie nicht angenommen wird. Aber man weiss ja welche Partei zu viel Geld auf der Seite hat.,['neutral'],jetzt bewerten,0,0
Also ich bin klar dafür und sehe auch kein Problem damit. Mein Vater ist Unternehmer und die Eltern geschieden also war zu 90% immer meine Mutter für mich da. Trotzdem habe ich ein sehr gutes Verhältnis zu beiden Elternteilen. Welches Geschlecht jemand liebt oder mag hat doch überhaupt nichts damit zu tun ob man fähig ist ein Kind zu erziehen.,['positive'],jetzt bewerten,0,0
"Keines der Gegenargumente argumentiert tatsächlich konkret gegen diese Gesetzesänderung sondern baut nur Strawmen auf. Man kann ja nicht wirklich ""sachlich"" gegen diese Gesetzesänderung sein ohne sich als homophob zu outen.",['neutral'],jetzt bewerten,0,0
@Logikus sorry meine Mutter suchte zeitlebens nach ihrem Vater meine Großmutter sagte ihr nie wer er war. Obwohl sie eine schöne Kindheit hatte der Stiefvater sehr lieb auch als Großvater hat ihr doch etwas entscheidendes gefehlt ihre genaue Herkunft. Ich bin für die Heirat werde aber nein stimmen wegen der Kinder. Ich möchte kein Kind eines namenlosen Samenspenders sein der nur des Geldes wegen seinen Samen verkauft. Es können hier keine relogiöse Gründe gelten nur sachliche zugunsten der geplanten Kinder.,['neutral'],QUATSCH,55,118
"@TochtereinerSuchenden Strawman! 1) ""Seit 2001 also seit Inkrafttreten des Fortpflanzungsmedizingesetzes ist die anonyme Samenspende in der Schweiz verboten"" 2) die Samenspendediskussion kann unabhängig von der Ehe für Alle Diskussion geführt werden da sie nicht strikt miteinander zu tun haben",['neutral'],GENAU,32,36
@TochtereinerSuchenden & wenn jetzt ein Mann und eine Frau ein Kind wollen der Mann aber nicht kann....? Dann wird doch auch eine Samenspende in Betracht gezogen? Aber da ist es dann wieder okay? Ich kann das nicht ganz nachvollziehen. Wie sind doch im 21. Jahrhundert da könnten wir uns also wirklich Mal etwas zusammenreissen und den Menschen die bereits viel zu Lange gelitten haben endlich die Gleichberechtigung geben die jedermann (auch Frauen ) verdient.,['negative'],GENAU,43,71
"@TochtereinerSuchenden - Kannst du uns erklären warum die Wünsche deiner Mutter (ihren ""Vater"" zu finden) höher zu bewerten ist als der Wunsch des ""Vaters"" (und wohl auch der Grossmutter) dass der Erzeuger anonym bleibt. Denn wenn wir dies mal durchrechnen - 1 Person will es wissen 2 Personen wollen es nicht preisgeben. Und nur weil du kein Kind einer namenlosen Samenspenders sein willst heisst es nicht dass dies für alle gilt.",['neutral'],QUATSCH,7,10
Zum Glück hatte ich Mutter und Vater. Es gibt Dinge die habe ich mit meiner Mutter besprochen und es gibt Dinge die habe ich mit meinem Vater besprochen. War für mich sehr wichtig. Es hätte mir einen grundlegenden Teil gefehlt wenn ich nur einen nicht gehabt hätte.,['positive'],jetzt bewerten,0,0
@Roberto Hasseau Also sind die jeweiligen Themen welche sie mit Mutter bzw Vater besprochen haben von ihrem jeweiligen Geschlecht abhängig?,['neutral'],GENAU,15,28
@Roberto Hasseau Im Grundsatz gebe ich Ihnen Recht ein Kind braucht weibliche und männliche Bezugspersonen in seinem Umfeld aber ob das nun die Eltern sind oder der Onkel die Tante Götti Gotte Grossvater-mutter... spielt keine Rolle. Viele Kinder wachsen nur mit einem Elternteil auf sei es weil der andere nicht von den Kindern wissen will gestorben ist oder sonst was.,['neutral'],GENAU,40,48
"@Roberto Hasseau Du sagst es hätte dir etwas gefehlt. Aber man kann ja nichts vermissen dass man nie hatte. Ich habe Vater und Mutter welche sich aber nie so klischeehaft aufgeteilt haben. Mit Meiner Mama habe ich auch über Autos gesprochen und mit meinem Vater über ""Mädchenprobleme"". Ich denke wichtig ist es Eltern zu haben die einen Lieben und mit denen man offen reden kann.",['negative'],GENAU,42,62
@Roberto Hasseau und ich war im Heim und wünschte ich hätte in einer Familie gelebt egal ob bei zwei Männern zwei Frauen oder Mann und Frau oder nur Frau oder nur Mann. Ausserdem kam ich später wirklich in eine Pflegefamilie die zwar aus Mann und Frau bestand aber echt mies zu mir und meiner Pflegeschwester war. Ausserdem kommt das was du beschreibst auch auf den Charakter der jeweiligen Person drauf an. Ich hatte das nämlich auch ganz am Anfang bei meiner echten Familie aber mehr weil ich wusste wer eher Interesse an einem Thema hat oder eher das Feingefühl und auch wer eher so eine Unterhaltung erträgt ohne in die Luft zu gehen. Als ob gute Eltern von einem Geschlecht abhängig sind und von den verklemmten Idealen einzelner Menschen.,['negative'],LOVE IT,20,29
@Roberto Hasseau dass kannst du doch gar nicht wissen... du weißt nur wie es ist eine Mutter und einen Vater zu haben deshalb kannst du auch nur darüber berichten,['negative'],GENAU,14,20
@Roberto Hasseau So und wenn sich deine Eltern getrennt hätten oder einer von beiden gestorben wäre dann hätte der übriggebliebene Part also auch nicht ausreichend den Ansprüchen einer „normalen Kindheit“ entsprochen und eine Platzierung im Heim oder bei Pflegeeltern wäre also die korrekte Lösung gewesen. Habe ich das richtig verstanden?,['neutral'],LOVE IT,14,29
@Roberto Hasseau - und was soll bei einem gleichgeschlechtlichen Elternpaar da anders sein? Auch da hättest du mit demder Einen ein Thema besprochen und mit demder Anderen ein anderes Thema. Denn auch wenn zwei Frauenzwei Männer zusammen ein Kind grossziehen bedeutet dies nicht dass beide Partner exakt gleich sind. Dies ist wohl eher ungewöhnlich da jeder Mensch ein wenig andere Interessen hat.,['neutral'],GENAU,17,21
@Roberto Hasseau Eine Freundin von mir ist alleinerziehende Mutter. Hilfe das arme Kind kann ja nur gestört aufwachsen wenn nicht noch der Vater dabei ist. Ich werde sofort die KESB informieren. Es geht hier ja ums Kindswohl !! *Ironie off*,['negative'],LOVE IT,16,27
Interessant dass ich von keinem der Gegner in den Kommentaren ein Argument gehört habe weshalb er oder sie sich für ein Nein einsetzt...,['neutral'],jetzt bewerten,0,0
@Snickas gibt genug argumente zu lesen aber sie lesen wohl nur was ihnen gefällt.,['neutral'],GENAU,13,27
Aber wenn Frauen bei einem One Night Stand schwanger werden und das Kind in den meisten Fällen den Vater nie kennenlernen wird ist alles ok? Oder wenn Eltern welche selber noch Kinder sind Kinder kriegen ist alles ok? Oder eine Mutter welche Ihre Kinder nur als Geldquelle nutzt ist alles ok? Come on Guys. JEDER darf die Chance haben ein Kind zu kriegen oder adoptieren. Oder wie erklärt ihr am besten meine Beispiele? ),['negative'],jetzt bewerten,0,0
@verstehe es nicht - definitiv JAAAA sie vergleichen birnen mit äpfel.,['negative'],QUATSCH,25,34
@verstehe es nicht - definitiv JAAAA Was ist das denn für eine Argumentation? Wer sagt denn dass die Beispiele die sie ins Feld führen OK sind??,['neutral'],QUATSCH,7,10
@hansueli17 mensch ist mensch,['neutral'],GENAU,9,19
@hansueli17 Warum ist das vergleichen Birnen mit Apfeln?? Die Gegen-Seite begründet es mit dem Recht dass jedes Kind Vater kennen muss! In allen diesen aufgeführten Fällen ist das meistens nicht so also warum ist das vergleichen Birnen mit Äpfeln? Und man kann ein Samenspende-Kind sein und den Vater kennen da nicht alles anonyme Spenden sind oder sein müssen. Ist eher scheinheilige Ausrede seitens Gegen-Seite!,['neutral'],LOVE IT,19,33
@Tulipan total deiner Meinung!,['negative'],QUATSCH,5,9
@Tulipan wer zahlt die allimente? jeder mann bezahlt jeder mann der zahlt kennt sein kind wen er will schweizweit!,['neutral'],QUATSCH,12,16
@verstehe es nicht - definitiv JAAAA Das Kind wird in der Schule gemobbt.. Come on wir leben zwar im Jahr 2021 - aber ich kann mir beim besten Willen nicht vorstellen dass ein Kind mit zwei Vätern oder zwei Müttern durch die SchulzeitKindheit kommt ohne diesbezüglich gehänselt zu werden.. Und das ist traurig & deshalb muss man die Kinder schützen denn sie suchen sich ihre Familie nicht aus.,['negative'],QUATSCH,42,62
@Naja.. >und was ist mit den Kindern wo die Eltern sich erst später outen und dann auch zwei MütterVäter bekommen? Ich denke man sollte es ändern wie man mit diesen Kindern in der Schule negativ umgeht nicht verbieten was sie für Eltern haben könnten.,['neutral'],GENAU,2,5
"@Naja.. - ""JAAA das kind wird in der Schule gemobbt"" - Und du glaubst ein Kind wird nur deswegen gemobbt weil es zwei Väter oder zwei Mütter hat? Kinder werden aus allen Gründen gemobbt. Und wenn man sich überlegt warum ein Kind mit zwei VäternMüttern gemobbt wird dann ist dies so weil die mobbenden Kinder dies so im eigenen Elternhaus beigebracht bekommen.",['neutral'],GENAU,17,18
@Naja.. Mobbing in der Schule kann jeden treffen dass was man braucht ist eine liebevolle Familie bei der man Hilfe Schutz und Geborgenheit suchen kann. Es gibt auch Leute die wegen ihrem aussehen gemobbt werden sollen die jetzt alle um operiert werden oder was such mal passende argumente.,['neutral'],SMART,1 Leserin),2
@Naja.. Korrekt aber das tun sie auch nicht wenn der Vater Alkoholiker ist oder die Mutter drogensüchtig oder beide Elternteile in einer Freikirche sind. Dies hat nichts damit zu tun welches Geschlecht die Eltern haben!,['neutral'],GENAU,1 Leserin),1
Wie wäre es wenn wir die Ehe abschaffen? Da wären gleich alle Probleme aufs Mal gelöst. Weg mit dieser veralteten Form. Wer für immer zusammen bleiben will kann das auch so.,['negative'],jetzt bewerten,0,0
@Pfannestiel Aber dann würde die Steueramt der Heiratsbüsse verlieren!,['neutral'],GENAU,10,14
@Pfannestiel da hätte das Steueramt was dagegen. Weniger Einkommen keine Doppelversteuerung,['neutral'],GENAU,8,18
"@Pfannestiel ""Wer für immer zusammen bleiben will kann das auch so."" Der war gut!",['positive'],UNNÖTIG,5,7
Oder einfach die Ehe abschaffen... bei der grossen Scheidungsrate. Jeder soll doch den als Erben einsetzten den er will oder als Erziehungsberechtigter wenn ihm etwas passiert. Geht doch ganz einfach,['neutral'],jetzt bewerten,0,0
Ich stimme mit Nein!,['negative'],jetzt bewerten,0,0
@Alexx3 und ich mit Ja!,['neutral'],LOVE IT,35,53
Wie wäre es mit natürlichem Denken?,['neutral'],jetzt bewerten,0,0
@Marcoooo ja genau und dann die scheidung!,['neutral'],UNNÖTIG,3,3
@Marcoooo was ist denn natürliches Denken? Was soll das heissen?,['neutral'],GENAU,3,5
Der (Ledig-)Name des anderen kann auch bei einer eingetragenen Partnerschaft angenommen werden!,['neutral'],jetzt bewerten,0,0
Wenn Kinder ihre Eltern spiegeln (laut Aussage vieler). Dann wäre der Gedanke das ein „hetero sexsuelles“ Lebewesen eventuell nur durch nachmache (vielleicht sogar durch ModeTrend in absehbarer Zukunft dessen Entwicklung niemand kennt) seine gleich geschlechtliche Eltern in einer schuldlosen Absicht spiegelnnachahmen würde was die blosse sexuelle Bevorzugung anbelangt und als folge davon total durcheinander wäre mit seiner eigener WahrnehmungErfahrung gerechtfertigt.,['neutral'],jetzt bewerten,0,0
@Von der Natur aus vorgesehenes Wesen von der Natur aus ist es nicht vorgesehen dass wir älter als 30 werden. Dann wissen sie ja jetzt was sie zu tun haben.,['neutral'],QUATSCH,5,8
@Pascal S. Dem anschein nach stammten Sie aus einer künstlichen Zusammensetzung. Wieso sonst das Argument.,['neutral'],LOVE IT,2,3
Naja ich gehe nach dem Grundsatz Niemand hat über mein Leben zu bestimmen. Es geht niemanden was an wie ich mein Leben leben möchte so wie ich niemandem vorschreibe ob zb. sie sie heiraten darf. Solange ich niemandem Schade geht es niemanden was an.,['negative'],jetzt bewerten,0,0
@Cade-6 - wer bestimmt wann sie jemandem schaden? Sie selbst vermute ich? Ego ...,['neutral'],UNNÖTIG,3,3
"Niemand sollte überhaupt das Recht haben über das Leben anderer bestimmen zu können. Ein Kind braucht Liebe egal ob von Mann oder Frau.. und sind wir mal ehrlich es gibt diverse ""klassische"" Eltern die echt keine Kinder haben dürften.",['neutral'],jetzt bewerten,0,0
@Betzi Wahre Worte. Bin ganz deiner Meinung.,['neutral'],GENAU,6,7
von mir ein nein,['negative'],jetzt bewerten,0,0
@mein senf Von mir ein Ja! Gleichstand!,['negative'],LOVE IT,22,32
@Hhhhhhhh Und von mir auch ein Ja! Plus für Ja 😝😝,['negative'],LOVE IT,12,23
Solange Einzelpersonen in der CH adoptieren dürfen sollen das auch verheiratete Paare dürfen egal welches Geschlecht! Ist das nur logisch.,['neutral'],jetzt bewerten,0,0
Die Schweiz ist auch als fast einziges Land nicht in der EU. Es geht uns trotzdem gut. Nur das wir fast als einziges Land nicht gleich handeln ist also kein Argument.,['positive'],jetzt bewerten,0,0
@Toleranz Rückständigkeit als Tugend?,['neutral'],LOVE IT,8,12
bei durchsicht der kommentare könnte man meinen man liest das parteibuch der SVP.,['neutral'],jetzt bewerten,0,0
@DeHugo1 – Anders Denkende in eine Schublade zu stecken macht ja alles so viel einfacher...,['negative'],GENAU,50,80
Also ich hab nichts gegen LGBTQetc. Auch dass es eingetragene Partnerschaften gibt ist absolut ok. Niemand kann ja etwas dafür zu wem er sich hingezogen fühlt. Aber das geht definitiv zu weit.,['negative'],jetzt bewerten,0,0
@Toleranter beisst sich schon ein wenig ihre meinung nicht?,['negative'],GENAU,28,42
@Toleranter Toleranz ist ein besseres Wort für Ignoranz. Und gnädig tolerieren heisst noch lang nicht akzeptieren,['negative'],GENAU,39,52
@Toleranter Bei solchrn Aussagen ist alles vor dem Aber nur dahingeschwafelt..,['neutral'],GENAU,73,98
@Toleranter Könnten Sie auch näher ausführen was zu weit geht und wieso?,['negative'],GENAU,24,27
"@Toleranter die ""ich habe nichts gegen X"" sind immer die schlimmsten denn sie können ihre X-phobie nicht mal einsehen",['negative'],GENAU,28,40
"@Toleranter Sie ein Toleranter? Dass ich nicht lache. Aber die Nicknames hier im Forum sind meist zum lachen. Wenn man nur schon ""Denker"" oder ""Rationaler"" liest weiss man eigentlich dass das Gegenteil der Fall ist. Sie haben jedenfalls meinen Tag erhellt.",['neutral'],LOVE IT,12,16
Hoffentlich hat die Puppe kein Corona!,['neutral'],jetzt bewerten,0,0
An die welche jetzt an die 'armen Kinder' denken. Ihr seid ja dann auch die die EURE Kinder durch Eure intolerante Erziehung zu genau diesen Mobbern macht -),['neutral'],jetzt bewerten,0,0
Keine gleichen Rechte? Ok dann bitte auch die Pflichten anpassen! Punkt. Als Steuerzahler sind wir sehr beliebt beide meist voll berufstätig und damit zwei Einkommen zu versteuern (das ist gleich wie bei der Ehe) - komisch das hier kein Unterschied gemacht wird??? Und zudem wir sind Menschen mit den gleichen Rechten wie jeder andere der Gesellschaft auch! Sonst werden wir auch andere Rechte beschneiden müssen,['negative'],jetzt bewerten,0,0
@Tom_12345 Da kann ich nur den Kopf schütteln!,['negative'],SO NICHT,16,29
@Tom_12345 Du redest von Steuer zahlen wir sind verheiratet und beide verdienen. dafür werden beide einkommen zusammen geführt und dadurch steigen wir in eine höhere Progression. Und am Ende werden wir auch noch mit der AHV bestraft Ehepaar Rente. Wer ist nun benachteiligt?,['neutral'],LOVE IT,34,63
@Tom_12345 > Da stellt sich auch die Frage was die Steuern überhaupt mit dem Zivilstand zu tun haben.... - Alle Menschen und Paare sollten meiner Meinung nach einzeln besteuert werden- egal welche Lebensform.,['neutral'],GENAU,49,62
@donnerwetter Ich spare Steuern weil ich verheiratet bin...,['neutral'],LOVE IT,3,4
bitte nein👍🏼,['negative'],jetzt bewerten,0,0
Ein Kind hat Anrecht auf Vater und Mutter. Dieses Recht kommt vor dem Wunsch uf Selbstverwirklichung. Daher nein.,['neutral'],jetzt bewerten,0,0
@Stefan Sowieso Was ist mit den geschiedenen Eltern? Schlechte Eltern? Zwei Eltern sind besser als nur 1 egal welches Geschlecht. Wichtig ist dass das Kind wohlbehütet aufwachsen kann. Und das ist bei „normalen“ Familien ja nicht immer der Fall.,['neutral'],GENAU,69,93
@Stefan Sowieso ein kind hat auch Anrecht auf eine liebevolle und gewaltfreie Erziehung. Trotzdem aind es Kinder aus MannFrau Beziehungen die oft physisch oder psychisch misshandelt werden.,['neutral'],GENAU,25,45
@Stefan Sowieso Super. Als würde die hetero-Ehe das garantieren. Meine Mutter hat uns im Stich gelassen und sich seit 15 Jahren nicht gemeldet. Als ich in meinem Erbrochenen lag ist sie feiern gegangen.,['positive'],GENAU,29,34
«Die Gesetzesänderung in der Schweiz – als zweitletztes Land in Europa ohne ‹Ehe für alle› – sei überfällig sagt das Pro-Komitee. Sagt ihr nicht dass die Achweiz ist die zweiletzte Land in Europa ohne Ehe für alle...,['neutral'],jetzt bewerten,0,0
Die armen Kinder werden spätestens in der Schule geplagt. Klar werden sie dies wenn die Eltern der anderen Kinder intolerant sind.,['neutral'],jetzt bewerten,0,0
@Reea Kinder plagen nur wenn das von den Eltern so vorgelebt und akzeptiert wird! Wenn wir Erwachsene mit solchen Gesellschaftsformen komplett normal umgehen werden es die Kinder auch machen. Und wenn es doch passiert und Kinder unfair sind sind wir Eltern hier (oder sollten es sein) um Fehlverhalten unseren Sprösslings zu korrigieren und Anstand und Respekt beizubringen!,['neutral'],LOVE IT,19,30
@Reea ihr Ja-Sager schreit nach Toleranz wo bleibt euere Toleranz gegenüber anderen Meinungen und Ansichten? Hier wird doch einfach etwas duregstierät. Reea sie reden von intoleranz und sind aber nicht besser.,['negative'],GENAU,8,15
Zuerst die Heiratsstrafe abschaffen! Danke an das Bundesgericht jetzt ist aber wieder die Legislative am Zug und dies schon seit mehr als einem Jahr überfällig. Corona hin oder her. Danach dann das JederJede Heiraten darf.,['neutral'],jetzt bewerten,0,0
